headline,link,description,time,SubCategory,Category
পুলিশের চোখে মরিচের গুঁড়া নিক্ষেপ করে আসামি ছিনতাই,https://banglanews24.com/national/news/bd/842531.details,পটুয়াখালী: পটুয়াখালী জেলার গলাচিপা উপজেলায় ওয়ারেন্টভুক্ত আসামি গ্রেফতার করতে গিয়ে মারধর ও পুলিশের চোখে মরিচের গুঁড়া ছিটিয়ে,"February 21, 2021",Crime,Law & Order
পটুয়াখালী জেলা ছাত্রলীগের কমিটি বিলুপ্ত,https://banglanews24.com/politics/news/bd/841395.details,পটুয়াখালী: মেয়াদোত্তীর্ণ হওয়ায় পটুয়াখালী জেলা ছাত্রলীগের সভাপতি হাসান সিকদার এবং সাধারণ সম্পাদক ওমর ফারুক ভূঁইয়ার নেতৃত্বাধীন,"February 15, 2021",Politics,Politics & Movement
কলাপাড়া পৌরসভার মেয়র বিপুল,https://banglanews24.com/election-comission/news/bd/841253.details,পটুয়াখালী: পটুয়াখালীর কলাপাড়া পৌরসভার সাধারণ নির্বাচনে মেয়র পদে আওয়ামী লীগের মনোনীত বিপুল হাওলাদার (নৌকা) প্রতীকে ৩৬৫৯ ভোট পেয়ে,"February 14, 2021",Election,Politics & Movement
পটুয়াখালীতে টিকা নিলেন ২৯৭ জন,https://banglanews24.com/health/news/bd/839955.details,পটুয়াখালী: প্রধানমন্ত্রী শেখ হাসিনার আনুষ্ঠানিক উদ্বোধনের পর জেলা পর্যায়ে করোনার টিকা দান কার্যক্রমের প্রথম দিনে পটুয়াখালীতে,"February 7, 2021",Healthcare,Health & Education
বাউফলে ট্রাক ধাক্কায় টমটম চালক নিহত,https://banglanews24.com/national/news/bd/839942.details,"পটুয়াখালী: পটুয়াখালীর বাউফল উপজেলার বগা বন্দর এলাকায় ট্রাকের ধাক্কায় টমটম চালক আব্দুল লতিফ (৩০) নামে এক যুবক নিহত হয়েছেন। 
রোববার","February 7, 2021",Crime,Law & Order
"বিগত ৫ বছরে পরিকল্পিত উন্নয়ন হয়নি, বঞ্চিত কলাপাড়া পৌরবাসী",https://banglanews24.com/national/news/bd/839786.details,পটুয়াখালী: বঙ্গোপসাগরঘেঁষা উপকূলীয় জনপদ কলাপাড়া। এই পৌরসভায় ১৪ ফেব্রুয়ারি ভোট হবে ইভিএমে। এ নিয়ে ব্যাপক উৎসাহ-উদ্দীপনা ভোটারদের,"February 7, 2021",Corruption,Administration & Corruption
লেবুখালী ফেরিঘাটে বাসচাপায় কিশোর নিহত,https://banglanews24.com/national/news/bd/839630.details,"পটুয়াখালী: পটুয়াখালীর লেবুখালী ফেরিঘাটে বাসের চাপায় রিয়াদ (১৪) নামে এক কিশোর নিহত হয়েছে।
পরিবারসহ সমুদ্র সৈকত কুয়াকাটায় ভ্রমণ","February 6, 2021",Transportation,Transportation
"কুয়াকাটার প্রভাব কলাপাড়ায়, পাল্টাতে পারে হিসাব-নিকাশ",https://banglanews24.com/election-comission/news/bd/839627.details,"পটুয়াখালী: নির্বাচনী হাওয়া উত্তাপ ছড়াতে শুরু করেছে প্রত্যেক পৌর এলাকায়। ভোটারদের দ্বারে দ্বারে যেমন প্রার্থীরা ছুটছেন, তেমনি","February 6, 2021",Tourism,"Commerce,Tourism & Festival"
জমি বাড়লেও কৃষিখাতে আয় বাড়েনি মেয়র বিপুলের,https://banglanews24.com/national/news/bd/839493.details,"পটুয়াখালী: আগামী ১৪ ফেব্রুয়ারি কলাপাড়া পৌরসভায় প্রথমবারের মতো ভোট অনুষ্ঠিত হবে ইভিএম পদ্ধতিতে। মনোনয়নপত্র দাখিল, বাছাই,","February 5, 2021",Election,Politics & Movement
"পটুয়াখালীতে বিনামূল্যে চক্ষু চিকিৎসাসেবা, চশমা ওষুধ বিতরণ",https://banglanews24.com/national/news/bd/838938.details,"পটুয়াখালী: জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের জন্মশতবার্ষিকী ""মুজিববর্ষ"" উপলক্ষে করোনা ভাইরাসের (কোভিড-১৯) প্রভাবে","February 2, 2021",Healthcare,Health & Education
‘বঙ্গবন্ধু ও মানবাধিকার’ রচনা প্রতিযোগিতায় শ্রেষ্ঠ জেলা পটুয়াখালী,https://banglanews24.com/national/news/bd/838394.details,পটুয়াখালী: ‘বঙ্গবন্ধু ও মানবাধিকার’ শীর্ষক রচনা প্রতিযোগিতায় দেশের সব জেলার মধ্যে প্রথম স্থান অধিকার করেছে পটুয়াখালী জেলা।,"January 30, 2021",Development,Development & Welfare
পটুয়াখালী-বরগুনায় বিদ্যুৎ সরবরাহ বন্ধ থাকবে ছয় দিন,https://banglanews24.com/power-fuel/news/bd/837385.details,পটুয়াখালী: আগামী শুক্রবার (২৯ জানুয়ারি) থেকে বুধবার (৩ ফেব্রুয়ারি মার্চ) পর্যন্ত বরিশাল-পটুয়াখালী ১৩২ হাজার কেভি সিঙ্গেল সার্কিট,"January 25, 2021",Development,Development & Welfare
পটুয়াখালী বাস-মিনিবাস মালিক গ্রুপের নির্বাচন ১৫ এপ্রিল,https://banglanews24.com/national/news/bd/837223.details,পটুয়াখালী: পটুয়াখালী বাস-মিনিবাস মালিক গ্রুপ নির্বাচন-২০২১ এর তফসিল ঘোষণা করা হয়েছে। তফসিল অনুযায়ী আগামী ১৫ এপ্রিল সকাল ১০টা থেকে,"January 24, 2021",Election,Politics & Movement
